Date,Description,Details,Reference Number,Check Number,Withdrawals,Debits,Payments,Deposits,Credits,Amount,Balance,Running Balance,Transaction Type,Currency
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250210-Amex-Amex-CAD,,0,0,0,13315.93,13315.93,13315.93,120959438.07999995,120959438.07999995,ACH,CAD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250210-ClientLine-Visa-EUR,,0,0,0,48405.35,48405.35,48405.35,121007843.42999995,121007843.42999995,ACH,EUR
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250210-Amex-Amex-AUD,,0,0,0,48270.94,48270.94,48270.94,121056114.36999995,121056114.36999995,ACH,AUD
2025-02-12,Settlement from GoCardless,Processor Payout Batch,SET-20250208-GoCardless-N/A-GBP,,0,0,0,110240.37,110240.37,110240.37,121166354.73999995,121166354.73999995,ACH,GBP
2025-02-12,Settlement from PayPal,Processor Payout Batch,SET-20250208-PayPal-N/A-USD,,0,0,0,659940.22,659940.22,659940.22,121826294.95999995,121826294.95999995,ACH,USD
2025-02-12,Settlement from PayPal,Processor Payout Batch,SET-20250208-PayPal-N/A-EUR,,0,0,0,140247.4,140247.4,140247.4,121966542.35999995,121966542.35999995,ACH,EUR
2025-02-12,Settlement from PayPal,Processor Payout Batch,SET-20250208-PayPal-N/A-CAD,,0,0,0,91190.23,91190.23,91190.23,122057732.58999996,122057732.58999996,ACH,CAD
2025-02-12,Settlement from PayPal,Processor Payout Batch,SET-20250208-PayPal-N/A-AUD,,0,0,0,85707.08,85707.08,85707.08,122143439.66999996,122143439.66999996,ACH,AUD
2025-02-12,Settlement from GoCardless,Processor Payout Batch,SET-20250208-GoCardless-N/A-USD,,0,0,0,642406.07,642406.07,642406.07,122785845.73999995,122785845.73999995,ACH,USD
2025-02-12,Settlement from GoCardless,Processor Payout Batch,SET-20250208-GoCardless-N/A-EUR,,0,0,0,133515.62,133515.62,133515.62,122919361.35999995,122919361.35999995,ACH,EUR
2025-02-12,Settlement from GoCardless,Processor Payout Batch,SET-20250208-GoCardless-N/A-CAD,,0,0,0,48577.27,48577.27,48577.27,122967938.62999995,122967938.62999995,ACH,CAD
2025-02-12,Settlement from GoCardless,Processor Payout Batch,SET-20250208-GoCardless-N/A-AUD,,0,0,0,88136.32,88136.32,88136.32,123056074.94999994,123056074.94999994,ACH,AUD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Visa-USD,,0,0,0,201841.19,201841.19,201841.19,123257916.13999994,123257916.13999994,ACH,USD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Visa-GBP,,0,0,0,29937.83,29937.83,29937.83,123287853.96999994,123287853.96999994,ACH,GBP
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Visa-EUR,,0,0,0,44922.18,44922.18,44922.18,123332776.14999995,123332776.14999995,ACH,EUR
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Visa-CAD,,0,0,0,28752.15,28752.15,28752.15,123361528.29999995,123361528.29999995,ACH,CAD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Visa-AUD,,0,0,0,25283.67,25283.67,25283.67,123386811.96999995,123386811.96999995,ACH,AUD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Mastercard-USD,,0,0,0,221062.91,221062.91,221062.91,123607874.87999995,123607874.87999995,ACH,USD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Mastercard-GBP,,0,0,0,26290.52,26290.52,26290.52,123634165.39999995,123634165.39999995,ACH,GBP
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Mastercard-EUR,,0,0,0,42828.93,42828.93,42828.93,123676994.32999995,123676994.32999995,ACH,EUR
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Mastercard-CAD,,0,0,0,32175.28,32175.28,32175.28,123709169.60999995,123709169.60999995,ACH,CAD
2025-02-12,Settlement from ClientLine,Processor Payout Batch,SET-20250208-ClientLine-Mastercard-AUD,,0,0,0,25900.44,25900.44,25900.44,123735070.04999995,123735070.04999995,ACH,AUD
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250208-Amex-Amex-USD,,0,0,0,202753.37,202753.37,202753.37,123937823.41999996,123937823.41999996,ACH,USD
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250208-Amex-Amex-GBP,,0,0,0,36255.83,36255.83,36255.83,123974079.24999996,123974079.24999996,ACH,GBP
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250208-Amex-Amex-EUR,,0,0,0,35585.03,35585.03,35585.03,124009664.27999996,124009664.27999996,ACH,EUR
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250208-Amex-Amex-CAD,,0,0,0,16780.68,16780.68,16780.68,124026444.95999996,124026444.95999996,ACH,CAD
2025-02-12,Settlement from PayPal,Processor Payout Batch,SET-20250208-PayPal-N/A-GBP,,0,0,0,60664.54,60664.54,60664.54,124087109.49999997,124087109.49999997,ACH,GBP
2025-02-12,Settlement from Amex,Processor Payout Batch,SET-20250208-Amex-Amex-AUD,,0,0,0,43287.31,43287.31,43287.31,124130396.80999997,124130396.80999997,ACH,AUD
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250209-Amex-Amex-CAD,,0,0,0,14948.55,14948.55,14948.55,124145345.35999997,124145345.35999997,ACH,CAD
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250211-Amex-Amex-GBP,,0,0,0,37988.14,37988.14,37988.14,124183333.49999997,124183333.49999997,ACH,GBP
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250211-PayPal-N/A-USD,,0,0,0,608579.5,608579.5,608579.5,124791912.99999997,124791912.99999997,ACH,USD
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250211-PayPal-N/A-GBP,,0,0,0,117786.57,117786.57,117786.57,124909699.56999996,124909699.56999996,ACH,GBP
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250211-PayPal-N/A-EUR,,0,0,0,132401.07,132401.07,132401.07,125042100.63999996,125042100.63999996,ACH,EUR
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250211-PayPal-N/A-CAD,,0,0,0,66387.6,66387.6,66387.6,125108488.23999995,125108488.23999995,ACH,CAD
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250211-PayPal-N/A-AUD,,0,0,0,95624.03,95624.03,95624.03,125204112.26999995,125204112.26999995,ACH,AUD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250211-GoCardless-N/A-USD,,0,0,0,582076.86,582076.86,582076.86,125786189.12999995,125786189.12999995,ACH,USD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250211-GoCardless-N/A-GBP,,0,0,0,151416.87,151416.87,151416.87,125937605.99999996,125937605.99999996,ACH,GBP
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250211-GoCardless-N/A-EUR,,0,0,0,131849.39,131849.39,131849.39,126069455.38999996,126069455.38999996,ACH,EUR
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250211-GoCardless-N/A-CAD,,0,0,0,73669.6,73669.6,73669.6,126143124.98999995,126143124.98999995,ACH,CAD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250211-GoCardless-N/A-AUD,,0,0,0,101761.16,101761.16,101761.16,126244886.14999995,126244886.14999995,ACH,AUD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Visa-USD,,0,0,0,220802.42,220802.42,220802.42,126465688.56999995,126465688.56999995,ACH,USD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Visa-GBP,,0,0,0,32196.5,32196.5,32196.5,126497885.06999995,126497885.06999995,ACH,GBP
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Visa-EUR,,0,0,0,51148.17,51148.17,51148.17,126549033.23999995,126549033.23999995,ACH,EUR
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Visa-CAD,,0,0,0,28401.35,28401.35,28401.35,126577434.58999994,126577434.58999994,ACH,CAD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Visa-AUD,,0,0,0,24257.56,24257.56,24257.56,126601692.14999995,126601692.14999995,ACH,AUD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Mastercard-USD,,0,0,0,220683.23,220683.23,220683.23,126822375.37999995,126822375.37999995,ACH,USD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Mastercard-GBP,,0,0,0,36792.81,36792.81,36792.81,126859168.18999995,126859168.18999995,ACH,GBP
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Mastercard-EUR,,0,0,0,50089.65,50089.65,50089.65,126909257.83999996,126909257.83999996,ACH,EUR
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250209-Amex-Amex-AUD,,0,0,0,16000.41,16000.41,16000.41,126925258.24999996,126925258.24999996,ACH,AUD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Mastercard-AUD,,0,0,0,25315.03,25315.03,25315.03,126950573.27999996,126950573.27999996,ACH,AUD
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250211-Amex-Amex-USD,,0,0,0,190522.04,190522.04,190522.04,127141095.31999996,127141095.31999996,ACH,USD
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250211-Amex-Amex-EUR,,0,0,0,56240.03,56240.03,56240.03,127197335.34999996,127197335.34999996,ACH,EUR
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250211-Amex-Amex-CAD,,0,0,0,16790.83,16790.83,16790.83,127214126.17999996,127214126.17999996,ACH,CAD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250211-ClientLine-Mastercard-CAD,,0,0,0,10686.23,10686.23,10686.23,127224812.40999997,127224812.40999997,ACH,CAD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Mastercard-EUR,,0,0,0,44867.77,44867.77,44867.77,127269680.17999996,127269680.17999996,ACH,EUR
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250209-Amex-Amex-EUR,,0,0,0,30966.16,30966.16,30966.16,127300646.33999996,127300646.33999996,ACH,EUR
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250209-Amex-Amex-GBP,,0,0,0,30656.98,30656.98,30656.98,127331303.31999996,127331303.31999996,ACH,GBP
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250209-Amex-Amex-USD,,0,0,0,220648.55,220648.55,220648.55,127551951.86999996,127551951.86999996,ACH,USD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Mastercard-AUD,,0,0,0,25873.39,25873.39,25873.39,127577825.25999996,127577825.25999996,ACH,AUD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Mastercard-CAD,,0,0,0,17282.28,17282.28,17282.28,127595107.53999996,127595107.53999996,ACH,CAD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Mastercard-GBP,,0,0,0,40508.23,40508.23,40508.23,127635615.76999997,127635615.76999997,ACH,GBP
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Mastercard-USD,,0,0,0,196186.37,196186.37,196186.37,127831802.13999997,127831802.13999997,ACH,USD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Visa-AUD,,0,0,0,25479.01,25479.01,25479.01,127857281.14999998,127857281.14999998,ACH,AUD
2025-02-13,Settlement from Amex,Processor Payout Batch,SET-20250211-Amex-Amex-AUD,,0,0,0,30273.12,30273.12,30273.12,127887554.26999998,127887554.26999998,ACH,AUD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Visa-EUR,,0,0,0,18540.06,18540.06,18540.06,127906094.32999998,127906094.32999998,ACH,EUR
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Visa-GBP,,0,0,0,35881.23,35881.23,35881.23,127941975.55999999,127941975.55999999,ACH,GBP
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Visa-CAD,,0,0,0,20525.05,20525.05,20525.05,127962500.60999998,127962500.60999998,ACH,CAD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250209-GoCardless-N/A-AUD,,0,0,0,78531.13,78531.13,78531.13,128041031.73999998,128041031.73999998,ACH,AUD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250209-GoCardless-N/A-CAD,,0,0,0,96943.13,96943.13,96943.13,128137974.86999997,128137974.86999997,ACH,CAD
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250209-GoCardless-N/A-EUR,,0,0,0,211902.59,211902.59,211902.59,128349877.45999998,128349877.45999998,ACH,EUR
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250209-GoCardless-N/A-GBP,,0,0,0,88772.21,88772.21,88772.21,128438649.66999997,128438649.66999997,ACH,GBP
2025-02-13,Settlement from GoCardless,Processor Payout Batch,SET-20250209-GoCardless-N/A-USD,,0,0,0,629782.34,629782.34,629782.34,129068432.00999998,129068432.00999998,ACH,USD
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250209-PayPal-N/A-AUD,,0,0,0,84367.91,84367.91,84367.91,129152799.91999997,129152799.91999997,ACH,AUD
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250209-PayPal-N/A-CAD,,0,0,0,87981.44,87981.44,87981.44,129240781.35999997,129240781.35999997,ACH,CAD
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250209-PayPal-N/A-EUR,,0,0,0,147542.83,147542.83,147542.83,129388324.18999997,129388324.18999997,ACH,EUR
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250209-PayPal-N/A-GBP,,0,0,0,93374.89,93374.89,93374.89,129481699.07999997,129481699.07999997,ACH,GBP
2025-02-13,Settlement from PayPal,Processor Payout Batch,SET-20250209-PayPal-N/A-USD,,0,0,0,603789.34,603789.34,603789.34,130085488.41999997,130085488.41999997,ACH,USD
2025-02-13,Settlement from ClientLine,Processor Payout Batch,SET-20250209-ClientLine-Visa-USD,,0,0,0,233258.1,233258.1,233258.1,130318746.51999997,130318746.51999997,ACH,USD
2025-02-14,Settlement from GoCardless,Processor Payout Batch,SET-20250212-GoCardless-N/A-AUD,,0,0,0,118284.95,118284.95,118284.95,130437031.46999997,130437031.46999997,ACH,AUD
2025-02-14,Settlement from GoCardless,Processor Payout Batch,SET-20250212-GoCardless-N/A-CAD,,0,0,0,80511.43,80511.43,80511.43,130517542.89999998,130517542.89999998,ACH,CAD
2025-02-14,Settlement from GoCardless,Processor Payout Batch,SET-20250212-GoCardless-N/A-EUR,,0,0,0,149476.8,149476.8,149476.8,130667019.69999997,130667019.69999997,ACH,EUR
2025-02-14,Settlement from GoCardless,Processor Payout Batch,SET-20250212-GoCardless-N/A-GBP,,0,0,0,121300.12,121300.12,121300.12,130788319.81999998,130788319.81999998,ACH,GBP
2025-02-14,Settlement from GoCardless,Processor Payout Batch,SET-20250212-GoCardless-N/A-USD,,0,0,0,636484.69,636484.69,636484.69,131424804.50999998,131424804.50999998,ACH,USD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Mastercard-CAD,,0,0,0,29051.69,29051.69,29051.69,131453856.19999997,131453856.19999997,ACH,CAD
2025-02-14,Settlement from PayPal,Processor Payout Batch,SET-20250212-PayPal-N/A-CAD,,0,0,0,73193.49,73193.49,73193.49,131527049.68999997,131527049.68999997,ACH,CAD
2025-02-14,Settlement from PayPal,Processor Payout Batch,SET-20250212-PayPal-N/A-EUR,,0,0,0,131349.18,131349.18,131349.18,131658398.86999997,131658398.86999997,ACH,EUR
2025-02-14,Settlement from PayPal,Processor Payout Batch,SET-20250212-PayPal-N/A-GBP,,0,0,0,65726.56,65726.56,65726.56,131724125.42999998,131724125.42999998,ACH,GBP
2025-02-14,Settlement from PayPal,Processor Payout Batch,SET-20250212-PayPal-N/A-USD,,0,0,0,618323.21,618323.21,618323.21,132342448.63999997,132342448.63999997,ACH,USD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Visa-USD,,0,0,0,190265.74,190265.74,190265.74,132532714.37999997,132532714.37999997,ACH,USD
2025-02-14,Settlement from PayPal,Processor Payout Batch,SET-20250212-PayPal-N/A-AUD,,0,0,0,115887.86,115887.86,115887.86,132648602.23999996,132648602.23999996,ACH,AUD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Visa-GBP,,0,0,0,46728.64,46728.64,46728.64,132695330.87999997,132695330.87999997,ACH,GBP
2025-02-14,Settlement from Amex,Processor Payout Batch,SET-20250212-Amex-Amex-EUR,,0,0,0,55769.26,55769.26,55769.26,132751100.13999997,132751100.13999997,ACH,EUR
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Visa-CAD,,0,0,0,24558.24,24558.24,24558.24,132775658.37999997,132775658.37999997,ACH,CAD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Visa-AUD,,0,0,0,20255.69,20255.69,20255.69,132795914.06999996,132795914.06999996,ACH,AUD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Mastercard-USD,,0,0,0,213132.36,213132.36,213132.36,133009046.42999996,133009046.42999996,ACH,USD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Mastercard-GBP,,0,0,0,46606.66,46606.66,46606.66,133055653.08999996,133055653.08999996,ACH,GBP
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Mastercard-EUR,,0,0,0,51644.82,51644.82,51644.82,133107297.90999995,133107297.90999995,ACH,EUR
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Mastercard-AUD,,0,0,0,33820.72,33820.72,33820.72,133141118.62999995,133141118.62999995,ACH,AUD
2025-02-14,Settlement from Amex,Processor Payout Batch,SET-20250212-Amex-Amex-USD,,0,0,0,205686.24,205686.24,205686.24,133346804.86999995,133346804.86999995,ACH,USD
2025-02-14,Settlement from Amex,Processor Payout Batch,SET-20250212-Amex-Amex-GBP,,0,0,0,32815.35,32815.35,32815.35,133379620.21999994,133379620.21999994,ACH,GBP
2025-02-14,Settlement from Amex,Processor Payout Batch,SET-20250212-Amex-Amex-CAD,,0,0,0,31758.9,31758.9,31758.9,133411379.11999995,133411379.11999995,ACH,CAD
2025-02-14,Settlement from Amex,Processor Payout Batch,SET-20250212-Amex-Amex-AUD,,0,0,0,30488.23,30488.23,30488.23,133441867.34999995,133441867.34999995,ACH,AUD
2025-02-14,Settlement from ClientLine,Processor Payout Batch,SET-20250212-ClientLine-Visa-EUR,,0,0,0,61448.25,61448.25,61448.25,133503315.59999995,133503315.59999995,ACH,EUR
2025-02-17,Settlement from GoCardless,Processor Payout Batch,SET-20250213-GoCardless-N/A-GBP,,0,0,0,90265.48,90265.48,90265.48,133593581.07999995,133593581.07999995,ACH,GBP
2025-02-17,Settlement from GoCardless,Processor Payout Batch,SET-20250213-GoCardless-N/A-AUD,,0,0,0,116142.43,116142.43,116142.43,133709723.50999996,133709723.50999996,ACH,AUD
2025-02-17,Settlement from GoCardless,Processor Payout Batch,SET-20250213-GoCardless-N/A-CAD,,0,0,0,89201.01,89201.01,89201.01,133798924.51999997,133798924.51999997,ACH,CAD
2025-02-17,Settlement from GoCardless,Processor Payout Batch,SET-20250213-GoCardless-N/A-EUR,,0,0,0,190996.33,190996.33,190996.33,133989920.84999996,133989920.84999996,ACH,EUR
2025-02-17,Settlement from GoCardless,Processor Payout Batch,SET-20250213-GoCardless-N/A-USD,,0,0,0,555496.12,555496.12,555496.12,134545416.96999997,134545416.96999997,ACH,USD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Visa-USD,,0,0,0,197151.61,197151.61,197151.61,134742568.57999998,134742568.57999998,ACH,USD
2025-02-17,Settlement from PayPal,Processor Payout Batch,SET-20250213-PayPal-N/A-CAD,,0,0,0,63497.98,63497.98,63497.98,134806066.55999997,134806066.55999997,ACH,CAD
2025-02-17,Settlement from PayPal,Processor Payout Batch,SET-20250213-PayPal-N/A-EUR,,0,0,0,168804.6,168804.6,168804.6,134974871.15999997,134974871.15999997,ACH,EUR
2025-02-17,Settlement from PayPal,Processor Payout Batch,SET-20250213-PayPal-N/A-GBP,,0,0,0,112696.82,112696.82,112696.82,135087567.97999996,135087567.97999996,ACH,GBP
2025-02-17,Settlement from PayPal,Processor Payout Batch,SET-20250213-PayPal-N/A-USD,,0,0,0,543653.23,543653.23,543653.23,135631221.20999995,135631221.20999995,ACH,USD
2025-02-17,Settlement from PayPal,Processor Payout Batch,SET-20250213-PayPal-N/A-AUD,,0,0,0,72918.01,72918.01,72918.01,135704139.21999994,135704139.21999994,ACH,AUD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Visa-GBP,,0,0,0,45011.85,45011.85,45011.85,135749151.06999993,135749151.06999993,ACH,GBP
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Visa-EUR,,0,0,0,82113.83,82113.83,82113.83,135831264.89999995,135831264.89999995,ACH,EUR
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Visa-CAD,,0,0,0,32191.51,32191.51,32191.51,135863456.40999994,135863456.40999994,ACH,CAD
2025-02-17,Settlement from Amex,Processor Payout Batch,SET-20250213-Amex-Amex-CAD,,0,0,0,24273.09,24273.09,24273.09,135887729.49999994,135887729.49999994,ACH,CAD
2025-02-17,Settlement from Amex,Processor Payout Batch,SET-20250213-Amex-Amex-EUR,,0,0,0,60433.76,60433.76,60433.76,135948163.25999993,135948163.25999993,ACH,EUR
2025-02-17,Settlement from Amex,Processor Payout Batch,SET-20250213-Amex-Amex-GBP,,0,0,0,22088.72,22088.72,22088.72,135970251.97999993,135970251.97999993,ACH,GBP
2025-02-17,Settlement from Amex,Processor Payout Batch,SET-20250213-Amex-Amex-USD,,0,0,0,189449.25,189449.25,189449.25,136159701.22999993,136159701.22999993,ACH,USD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Mastercard-AUD,,0,0,0,27911.38,27911.38,27911.38,136187612.60999992,136187612.60999992,ACH,AUD
2025-02-17,Settlement from Amex,Processor Payout Batch,SET-20250213-Amex-Amex-AUD,,0,0,0,15039.38,15039.38,15039.38,136202651.98999992,136202651.98999992,ACH,AUD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Mastercard-EUR,,0,0,0,49421.71,49421.71,49421.71,136252073.69999993,136252073.69999993,ACH,EUR
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Mastercard-GBP,,0,0,0,26570.27,26570.27,26570.27,136278643.96999994,136278643.96999994,ACH,GBP
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Mastercard-USD,,0,0,0,239106.58,239106.58,239106.58,136517750.54999995,136517750.54999995,ACH,USD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Visa-AUD,,0,0,0,17583.91,17583.91,17583.91,136535334.45999995,136535334.45999995,ACH,AUD
2025-02-17,Settlement from ClientLine,Processor Payout Batch,SET-20250213-ClientLine-Mastercard-CAD,,0,0,0,17736.41,17736.41,17736.41,136553070.86999995,136553070.86999995,ACH,CAD
2025-02-18,Settlement from ClientLine,Processor Payout Batch,SET-20250214-ClientLine-Visa-USD,,0,0,0,222067.48,222067.48,222067.48,136775138.34999993,136775138.34999993,ACH,USD
2025-02-18,Settlement from GoCardless,Processor Payout Batch,SET-20250214-GoCardless-N/A-AUD,,0,0,0,81485.13,81485.13,81485.13,136856623.47999993,136856623.47999993,ACH,AUD
2025-02-18,Settlement from GoCardless,Processor Payout Batch,SET-20250214-GoCardless-N/A-CAD,,0,0,0,84644.58,84644.58,84644.58,136941268.05999994,136941268.05999994,ACH,CAD
2025-02-18,Settlement from GoCardless,Processor Payout Batch,SET-20250214-GoCardless-N/A-EUR,,0,0,0,155509.74,155509.74,155509.74,137096777.79999995,137096777.79999995,ACH,EUR
2025-02-18,Settlement from GoCardless,Processor Payout Batch,SET-20250214-GoCardless-N/A-USD,,0,0,0,606904.77,606904.77,606904.77,137703682.56999996,137703682.56999996,ACH,USD
2025-02-18,Settlement from PayPal,Processor Payout Batch,SET-20250214-PayPal-N/A-CAD,,0,0,0,82833.83,82833.83,82833.83,137786516.39999998,137786516.39999998,ACH,CAD
2025-02-18,Settlement from PayPal,Processor Payout Batch,SET-20250214-PayPal-N/A-EUR,,0,0,0,109879.81,109879.81,109879.81,137896396.20999998,137896396.20999998,ACH,EUR
2025-02-18,Settlement from PayPal,Processor Payout Batch,SET-20250214-PayPal-N/A-GBP,,0,0,0,109100.5,109100.5,109100.5,138005496.70999998,138005496.70999998,ACH,GBP
2025-02-18,Settlement from PayPal,Processor Payout Batch,SET-20250214-PayPal-N/A-USD,,0,0,0,684766.63,684766.63,684766.63,138690263.33999997,138690263.33999997,ACH,USD
2025-02-18,Settlement from ClientLine,Processor Payout Batch,SET-20250214-ClientLine-Visa-GBP,,0,0,0,43827.08,43827.08,43827.08,138734090.42,138734090.42,ACH,GBP
2025-02-18,Settlement from PayPal,Processor Payout Batch,SET-20250214-PayPal-N/A-AUD,,0,0,0,109916.59,109916.59,109916.59,138844007.01,138844007.01,ACH,AUD
2025-02-18,Settlement from ClientLine,Processor Payout Batch,SET-20250214-ClientLine-Visa-EUR,,0,0,0,57539.68,57539.68,57539.68,138901546.69,138901546.69,ACH,EUR
2025-02-18,Settlement from GoCardless,Processor Payout Batch,SET-20250214-GoCardless-N/A-GBP,,0,0,0,83468.17,83468.17,83468.17,138985014.85999998,138985014.85999998,ACH,GBP
2025-02-18,Settlement from ClientLine,Processor Payout Batch,SET-20250214-ClientLine-Visa-AUD,,0,0,0,38330.97,38330.97,38330.97,139023345.82999998,139023345.82999998,ACH,AUD
2025-02-18,Settlement from ClientLine,Processor Payout Batch,SET-20250214-ClientLine-Visa-CAD,,0,0,0,24850.98,24850.98,24850.98,139048196.80999997,139048196.80999997,ACH,CAD
2025-02-18,Settlement from Amex,Processor Payout Batch,SET-20250214-Amex-Amex-CAD,,0,0,0,26758.11,26758.11,26758.11,139074954.92,139074954.92,ACH,CAD
2025-02-18,Settlement from Amex,Processor Payout Batch,SET-20250214-Amex-Amex-EUR,,0,0,0,49563.78,49563.78,49563.78,139124518.7,139124518.7,ACH,EUR
2025-02-18,Settlement from Amex,Processor Payout Batch,SET-20250214-Amex-Amex-GBP,,0,0,0,26863.18,26863.18,26863.18,139151381.88,139151381.88,ACH,GBP
2025-02-18,Settlement from Amex,Processor Payout Batch,SET-20250214-Amex-Amex-USD,,0,0,0,165996.67,165996.67,165996.67,139317378.54999998,139317378.54999998,ACH,USD
2025-02-18,Settlement from Amex,Processor Payout Batch,SET-20250214-Amex-Amex-AUD,,0,0,0,16251.67,16251.67,16251.67,139333630.21999997,139333630.21999997,ACH,AUD
